ticker,feature,group,n_valid,pct_nan,mean,std,min,p25,p50,p75,max
ho1s,vol_of_vol_60d,B_volatility,8090,0.9670706328804068,0.0028787759819686987,0.003284267221965272,0.00040228753915113555,0.0012317270512653723,0.0019150290123401972,0.003289526557748331,0.026531282236996873
ho1s,vol_yz_zscore_252d,B_volatility,7898,3.3174195127922634,-0.04382158262152062,1.3003013390923444,-2.9603369999744578,-0.9445211718764296,-0.3268081346710937,0.528422286489,7.290619497495121
ho1s,hl_range_close,B_volatility,8150,0.2325866079079475,0.029021449018097185,0.01159091431192252,0.009626388025331101,0.02177148819838414,0.02732880297409975,0.03372542987894607,0.10916627654003981
ho1s,amihud_20d,C_microstructure,7516,7.993634471783572,1.2028975807282498e-06,4.455356381027733e-06,3.1097649657307535e-08,1.1146921691806671e-07,4.100265063259124e-07,1.4463403777692468e-06,8.202765290038879e-05
ho1s,roll_spread_20d,C_microstructure,8148,0.25706940874036244,0.013444280919726633,0.021173702092122933,0.0,0.0,0.0,0.019974845527266277,0.1879954759875823
ho1s,volume_zscore_20d,C_microstructure,8150,0.2325866079079475,0.0047631064148432635,1.0278617399473826,-3.4986316758176956,-0.6626950417438486,-0.0031815045951260963,0.6586999716536491,3.7521168828057294
ho1s,dollar_volume_log,C_microstructure,8105,0.7834496266372892,10.410582962638848,1.3191996739129614,0.5045861948180581,9.144864775921537,10.691806202005962,11.625568428373494,12.900379038097748
ho1s,kyle_lambda_20d,C_microstructure,7516,7.993634471783572,0.00020201372388148808,0.0002269743709979234,-0.0006733016614845836,5.579975993618888e-05,0.00014660028844253522,0.00030738792677225253,0.001702844005547312
ho1s,rsi_14,D_meanrev_trend,8167,0.02448280083241494,50.88883664800635,12.541741934540797,15.153321896134415,42.53476321792444,51.27298614648553,59.73913808786971,92.90462036973771
ho1s,bb_position_20_2,D_meanrev_trend,8150,0.2325866079079475,0.0455163221802225,0.6574842275066732,-1.8802551507398628,-0.5003696080004524,0.07833593656715901,0.5926027764691346,1.9434029909916728
ho1s,macd_signal,D_meanrev_trend,8169,0.0,0.002580145259211307,0.04783533864218003,-0.31219705573775247,-0.01482648442219508,0.002444391969355932,0.022870576777551558,0.23836587976821727
ho1s,macd_histogram,D_meanrev_trend,8169,0.0,5.788029724571204e-05,0.013163586993516893,-0.07403573067280607,-0.005284754769017672,8.096435095383044e-05,0.005958847067092611,0.11033647006659686
ho1s,adx_14,D_meanrev_trend,8168,0.012241400416213022,25.296941833179208,10.474355978230275,6.883737236006809,17.640653889743703,22.91466996760161,30.78632442426627,100.0
ho1s,williams_r_14,D_meanrev_trend,8156,0.15913820541070267,-48.66370621343627,31.43643483638388,-100.0,-78.05024107255795,-47.7059093999103,-18.93573168478809,-0.0
ho1s,distance_from_200d_ma,D_meanrev_trend,7970,2.4360386828253144,0.19620043968590864,2.8269812814848563,-12.83454464160818,-1.7779457691688831,0.386636934783429,2.3586109675134246,8.15123984328622
ho1s,cci_20,D_meanrev_trend,8131,0.4651732158158839,5.431864490945122,86.2899640043732,-338.64305035617707,-57.18816390607399,8.427350833040313,69.87034549286903,522.2015749571759
ho1s,dominant_cycle_period,F_spectral_fractal,8110,0.7222426245562463,16.376309859478788,4.090676142766782,2.0,15.0,20.0,20.0,20.0
ho1s,spectral_entropy,F_spectral_fractal,8110,0.7222426245562463,0.8805357607874763,0.02917026021270402,0.7097100890927288,0.863654750694164,0.8830708263421977,0.9007879653369089,0.9593997785533664
ho1s,hurst_90d,F_spectral_fractal,8080,1.0894846370424816,0.61689739649142,0.10601018371196913,0.22583058747261947,0.5442996805711987,0.6189723238646961,0.6858573303731472,1.0828712555932716
ho1s,dfa_alpha_90d,F_spectral_fractal,8080,1.0894846370424816,0.6525671492079836,0.11486913493800932,0.24412028268214625,0.572935767719425,0.6485944054447463,0.7235409694494741,1.1262542435641747
ho1s,approx_entropy_20d,F_spectral_fractal,8150,0.2325866079079475,0.0733642819827652,0.0878149782838274,-0.05406722127027619,0.018895639841296497,0.08780500866889396,0.12237856179653717,0.45392985908236705
ho1s,primary_signal,H_signal_interaction,628,92.31240053862162,0.06847133757961783,0.3094877500624514,-1.0,0.0,0.0,0.0,1.0
ho1s,signal_changed,H_signal_interaction,628,92.31240053862162,0.09076433121019108,0.28750267489503606,0.0,0.0,0.0,0.0,1.0
ho1s,signal_persistence,H_signal_interaction,628,92.31240053862162,28.514331210191084,30.075791316538325,0.0,4.0,16.5,47.0,112.0
ho1s,signal_trend_concord,H_signal_interaction,628,92.31240053862162,-0.042993630573248405,0.3140494683006293,-1.0,0.0,0.0,0.0,1.0
ho1s,signal_density_20d,H_signal_interaction,609,92.54498714652956,0.10229885057471265,0.15395969658653771,0.0,0.0,0.05,0.15,0.7
ho1s,day_of_year_sin,I_seasonality,8169,0.0,0.00774948149730241,0.711291895540154,-0.9999994220246925,-0.7142921172691032,0.03439806061360801,0.7187918772884232,0.9999855506507186
ho1s,day_of_year_cos,I_seasonality,8169,0.0,-0.008152810082215146,0.7028938255983689,-0.9999791929590823,-0.7074868024503348,-0.011826390691832589,0.6874571793269664,0.9999907524084426
ho1s,heating_season,I_seasonality,8169,0.0,0.2456875389125162,0.3322321503562182,0.0,0.0,0.0,0.3763440860215054,0.9892473118279573
ho1s,driving_season_progress,I_seasonality,8169,0.0,0.16918536770929177,0.3146148473464107,0.0,0.0,0.0,0.31182795698924737,0.978494623655914
ho1s,hurricane_season_indicator,I_seasonality,8169,0.0,0.21051720574898283,0.32705263532990003,0.0,0.0,0.0,0.31182795698924737,0.989247311827957
ho1s,quarter_progress,I_seasonality,8169,0.0,0.5010584558249682,0.2903169921491967,0.0,0.25274725274725274,0.4945054945054945,0.7555555555555555,1.0
ho1s,skew_20d,J_higher_moments_range,8149,0.24482800832414942,-0.06899348505060747,0.667875491985337,-3.7484650673997573,-0.44180871884630374,-0.04944986047243192,0.320008692521748,2.7999717449411596
ho1s,skew_60d,J_higher_moments_range,8109,0.7344840249724593,-0.12983722613531257,0.6917952675779906,-5.507360719850731,-0.36815891930020694,-0.085004473385665,0.21111139632453335,2.721005229825837
ho1s,kurt_20d,J_higher_moments_range,8149,0.24482800832414942,0.4391423906720774,1.5932554019946845,-1.6213561233336156,-0.5365658476462686,0.025652104573746892,0.8566440927941577,15.74740769563658
ho1s,downside_vol_20d,J_higher_moments_range,8148,0.25706940874036244,0.011647378057961027,0.008578449659954185,0.0011297189488494702,0.00729863178174323,0.010077288982443358,0.01358559430554215,0.11638873282594157
ho1s,price_range_position_60d,J_higher_moments_range,8110,0.7222426245562463,0.5260197775208122,0.3150656616374195,0.0,0.23683398217110124,0.5518677377749077,0.8202486541240698,1.0
ho1s,range_position_5d_chg,J_higher_moments_range,8105,0.7834496266372892,0.00031843729003309506,0.17875658718819798,-0.8141668767130756,-0.09733705413515042,0.0021207742540787396,0.10366565664048843,0.7186895035046476
ho1s,return_vol_correl_60d,J_higher_moments_range,8089,0.9793120332966088,-0.03147490182865564,0.20478797091789705,-0.7548425985037353,-0.174781920365957,-0.039843123335272734,0.11865466820708451,0.6784857950802733
ho1s,return_autocorr_30d,J_higher_moments_range,8140,0.3550006120700222,-0.04220978667473915,0.17999482544932938,-0.6890706507275272,-0.16675229592664276,-0.03950553062071868,0.07877025022792394,0.6431801299459919
ho1s,hmm_p_state0,E_latent_regime,8149,0.24482800832414942,0.6909087014944808,0.44527189853551347,4.123798550627069e-232,0.019615231746127188,0.9998343765274431,0.9999734559490729,0.9999850381746614
ho1s,hmm_p_state1,E_latent_regime,8149,0.24482800832414942,0.30909129850553835,0.44527189853550675,1.4961827811224021e-05,2.654404788926502e-05,0.0001656234734803767,0.9803847682525212,1.0
ho1s,hmm_state_persistence,E_latent_regime,8149,0.24482800832414942,143.66707571481163,172.49913938883532,0.0,27.0,78.0,193.0,893.0
ho1s,gmm_logdensity,E_latent_regime,8149,0.24482800832414942,5.3153998488587195,1.7127397647263314,-14.355927111790649,4.9202217203547125,5.847714458303866,6.365413326245851,6.726557957893051
ho1s,gmm_argmax,E_latent_regime,8149,0.24482800832414942,0.8759356976316113,0.3296751257678072,0.0,1.0,1.0,1.0,1.0
ho1s,corr_basket_60d,G_cross_sectional,8109,0.7344840249724593,0.7693862330028415,0.10851135507648116,0.32405804614980865,0.7100691287905887,0.7849491210931848,0.8517367143095412,0.9622821894519862
ho1s,xs_rank_5d,G_cross_sectional,8164,0.061207002081042905,0.6317981381675649,0.23856986153140122,0.25,0.5,0.75,0.75,1.0
ho1s,xs_dispersion_20d,G_cross_sectional,8149,0.24482800832414942,0.06462728959935848,0.048237671189582325,0.0025941544977274404,0.0324587045110041,0.0535025793338068,0.08337862514104238,0.5504127265629858
